puuid,platform,match_routing
UVIl59qAGSgVcW_1ZuMkaVl0Um71Sh-rGX_0-FsBUqrUB_aWNsfs5UxpKZMT30N6Jiz5oa476siyUg,na1,americas
tdb56a0g85SZi8GQDT5vM9nUFnDZOd4HAwZ6uDqXY5idWbYxeoZVsMsKrZ4lpw2sjV0C_lLkvGnXXg,kr,asia
ui4MgR62F2JFAgP2NvBITZEurZnmaIKXnQbN9IxMO6_mbebyr4PIxVEqvTGmtxQhVQ8G64fNMjVerA,kr,asia
siTjp_G5-zxWm1rQDAD22dnGoCoIiq8oxM_M6F7pwsgXAs1uT5_biaWa9MrPlmGfoTpofECfBe80KQ,vn2,sea
NXcfqaG2Rq_6X5rDtd9w23unan4OKuKAfBG8VRjFVmLatZVcr24-20memiDP0HtyfE0EJIbVLLwi9w,na1,americas
7TyKzIUKLMD5VXdtV-jGZhNO18Ewt7BpLti-cK2RnkxU4sr1SywlF8aD7zNbbkKrbi8IL4kex17J7A,na1,americas
dIJG2KPSoQuSKjj90K7gT7XAUBPmpqul6--VJgEa3sW7N2UIllN4THoi7jooqMx7r-ZgyedURHYwWA,na1,americas
SoCR88uL77JCslI1eSK3i3FMZf-soy6STYgKAbxbEvgixCgHE_GuugsdH3iHDqJ3YMc8egx32BrI5w,vn2,sea
JvF6Ro9_IVo1-A42v0rfalfbWL4QOcpHHKHswcYNzFxiWPGNFNWhXa49iGYQPB5TACfzmWDpu4ojeA,na1,americas
e9-v3hKsAr-5LHB6AOOtSCZzj_L03yqe37KmfZdM1U2NzUnXn_p2JcZu9GusGM3k4pHuv8N48T5GyA,na1,americas
iwNAMlAazOiie_DtPAohg7EsEbO-XXQkSZRCqQI8Srm68NsHId_LDwt70uv4Rb1kCPSfBzFPTPaaag,na1,americas
-WesIRTDd-C7U9g_zU8VWozwkaQVcz9_gcoH1Qp_H_DIvysa5tEHQ_3dJUz28qmQtCRTQ2cDuzy71g,vn2,sea
rxsO14knyyEQFW0J8qQSvbD20CvAmmpb9GWjdsXXWDhFCO4RfPJl-mUHmZpfMulDTwb1uQzpPvmJ7w,euw1,europe
tuDhLal3j_n-CDa9KSSt0V7xjHvxESH0MN_nitvVtSxSgZjj4z936v9_H3VAOmA3sR-ngXaGEcoKQw,euw1,europe
DzuhurF1g3jF5l3_HGWwYlIYUlX5cojNVhLVuk4fAWwuUYPE4hEM4g0dHd6ztkpVEq2jx5lbLeJpGA,euw1,europe
0jEj1b3kZ8k5og9flHOzDaH_3PM-B5URa6Sz-aMYpSpV9gwwj_wdKM9nrygFmSybPFuzNGIv9E8guw,na1,americas
x6OXERhQCGYTmkZgl5A5OX7Qn0kFJ0PxRhtZbV85zDmkofODr2frMWW09ty4l7VuBFeDKx7HLLBTlA,vn2,sea
dTqGyBIQCP3ZJ4Wun1RfXKGr46TaYwb4kxb4hu1sg5Bfqf1VfH5f6gvAxve2ZjWgti1hAXSzwC7kzg,kr,asia
4CRzl5lT22z8zzqXDc8-14i2SGT4gL7yk2wvwCvjHFsCuGWKZGmHRxYIJA9Fqusowk5ATY3COUlNlw,na1,americas
Jop9DFfk_rTy8qE_2CewAeVwkppOG6ugphTsgG1OqT2gQo0jo0YoXpUOY5ccvYJtuwfC7N4vgH_5iQ,na1,americas
d61rszlOm1uR0s7lussJ6L1shM9Q9TWBHNKX9nIKUfX1Xr7G-kmzN_BdeJRTuKCUirI2Uvn7WGkNbQ,na1,americas
bikD7HGMKYYIrnAN-cCAveqEh-Ow85FLo5qAi4_XYpAGq20RiWbI_S7qYlwBgpkG_zJRLg4mg2XWdQ,vn2,sea
C4TkwmKumC2apbABy-yeVp-zfy1VSWi0bcke73-aEFbJJwroPgVY90lUH5mxAhCJXs_RLa2HcX6Wuw,kr,asia
BrD9q5IASP60paMBMU3UQGVYdSp1nFCLTsIXy1CaW7DycaimrhAA36FpsGqxQF4WEYkyKFNZiTPD3g,na1,americas
1mK-o-xcDrtcok7wAE5N6tYyNyrNFiZXH0KdJFh-Mi-XTVCATlYgSFmbRQ_psThNmMdg8JclV6zd4g,euw1,europe
QXwBNagswdsQXmErVei-NxoXop0lrQDmLfx4WSQb0ChPD6F1NxOCzP1wRTbYBhbw17cLZlello992Q,euw1,europe
t5f2MFEDi0EGdE3b7_dM0ZSD709RcCPuM7yVbdBekV2ovrR80dQ0TUzpEG07slfKTDuqsQI-JJo-Aw,na1,americas
UucQCorgFuqflvZ-YQ9lCs55lxMRr6vfdZLoOfCuFrGOSORdDqLV2wdKDrv6ZL9ZkSfDmraSdmWcQA,euw1,europe
yN7XhrFajw7keOdl2zwfI8MvNiAlRjoWROr5LZfVXThPW6f00ZJ4WmGhRlYzW7fIsppyNZ2Fxfk_GA,euw1,europe
4hSzBzY1O98y6VEwZOTrBA4a7utOr_dr_rpJjpDDCunGOIofAehnxl7ullGD5yYlfNfhVB3usxD9YQ,euw1,europe
oqrAJGWNXVtgJHvfZSaCVBiZ58Ja_yBQH-mcIQlJ_NgRUedF-cB6FL-jzcTiAxtyC7QqkZFYpVd4Ug,vn2,sea
TJz_IQxIjdtZYEkXbI8XUKBl9R66WTJRTp-MOMOkaGEIYUXqllEe8L80kLeHUvAAegsxsmeBQk22WA,vn2,sea
PRNgy8UlcqwoTBZGlgic2U_CNsWVJNGlmcmJWZHUyjECqjD0gK9asbaUbH5zttnvISYTs3DFiWM_pg,kr,asia
MPbqmey1v8xCOjYDaIxx05tXZfyZmR5JeriGfzEvWPCleXWTF6l6Lr8knwptyoGW2E-m7vg6wmcIKA,kr,asia
peoHHrZVyoUy0jf2imQkftgZki7mJXbKLCh2oz0Xdvy-mCKHwKC2fi5NYTi-xt0Ut6ZBdZ4BcYEjtQ,vn2,sea
N58lg87NBuiqeSGBxgeAhyMl7NVRy-fGNn_4UgxlJy_REYX4oFpOH39QsBGhrepQoJV4TnsAIjbESQ,euw1,europe
JqDH0nRV9pFwUVr1qAmofX7Zi-b6zLBej1-BIZItI5qEKigGqpltyxMIJlCC8HdFq1cIDgMwfgt3vg,kr,asia
vQjZHX_T9I_wgzJXDBcNRn88LgA9Qy14S6G4lk-cwTSZ_c6Y5sw995sLLwOG-8lxqwElnutrg2T1eg,kr,asia
AkMdiXDO2sBAGBjwMkPTbxQq3AfV6ux5KXDDOQ8CQAgJjHHPWW7Yw25DGOW0fsJKt0B-pIA6DepjqQ,na1,americas
fNnVKi51j8-CxIw6zfnpXJXVblY4gKWlLgxuUOm7JEv5iRZ4oRQTHnaXGykFwNtn8EBgBAnRLd1wJQ,euw1,europe
ZjmJWcF-OCH9sWHX2v26ThtjOkemLgTc8sQPqsGFP0bHVa3eKOxFjXg7X7cbDrLF0rqrW0DOPgeLzw,kr,asia
4C8LtfyheJDKEl6FqwNoF1ecRg2OWauRkd-bo2xECu5-akB-kX2yxeiAYSQFWCdwd1HvnNdhqTuUvA,euw1,europe
wJJghaAjGv4Kr-z1WzYYFxfvXunbuJ3tDjPORqVVcOiMz_aeSCfi6dvtphP6vliheGRTd1iX_MR9pA,euw1,europe
ZFO4yiJKsjeTopHkMyFX4HwhM99r9SEo2yWXb2DPtPL9ixkdNokFpT3gRSfoZ8Jzg8wyrPjN-POujg,na1,americas
Ou7UTYF29hbFIG-Kf7KKqQEAwI_eFE2mF0pCX40ylUHVqySoKYbqqoGyPXQLnRN70fnP5S4tF1lFYQ,vn2,sea
K0QBTgup-UFwPWon938fD1yBWfH5LXqj_tJe78QteKVw85kkrgi1bw2yHGiQT6B1Roh_deoUTsue8w,vn2,sea
2iDIrTQyZOvBrcO5aYd0YUXPYBhWGYkWrGOLMJBb5j0ZbO9YPvZUk5Io62QewwjzuLIwUZUp0sRA5g,na1,americas
lBqW3NHQxHZ_7fCH157oeRHNw5vHZS8RhAgPHBJ1IHlW7HV9bU-nECJDBSHxU_dsbCxEMXLq3Kx2iw,na1,americas
Mb7lppQI1dPJTUGn7EVNWHjVSojJW5In8dh2OjX75ANmTKpXqu1QRd6vaN3661wiGJN4WupfNEtxaA,euw1,europe
n04atWxzORMoprWBRvq_cCZJXK0l-gwGYLoQefiaODZSOZjjmLz2hFPLdaaYmmhIORv19X_INSeqxw,na1,americas
77u5CT9vEENEGrcjyrXeBEmdTree3hHf6x5PS1hfiFqFJqQ-MEv3ji6ciBBKhc-cakMJE0l9w9FAyQ,vn2,sea
4x2XmJXZgPWWUxdnqdiA-W4F2IJUsRpHmjdXbHDTov--wHHuTDX1Hb0yqIQ8la5a_6aA8kBUrtqRuQ,kr,asia
Zc0hx1SUxuMImviV24sh1JEIBqnTHMYq94YO6WQ4f9jk6u0dNp7DIxv5L6sb80L0wF9i-yzzisyg6w,kr,asia
qt_DkssvcpIeRZsDThBFgekhkIMTi9UBKEShuBw4HYIN3NHEakLStSy-SCuNg5i6cRQWtNZKV4sUHA,kr,asia
IIwFH9hIEe_-oKHiluzhCrzJMlHQCvlUHLSs4YcFUQiXcdlMcBOGOrbyNz4y-I-aESuCU1ymCCF5xA,vn2,sea
oQTecmGl0zJV7KyvEuHGaSjB3LQB69hdoLIStZ5CA4QvaWH338tK9lsVBiRgPHRKmAOWPHBPI8GCyA,kr,asia
lUlRjSelBLGPjK2PayTit0e5H3P3UrhKFOm_q9_sq-l6PzjxiG35vo_IV0Qg2kpkODcw0ap8Anop4g,vn2,sea
Vk0ae8s6Kjfm7-sLKZpivDO3YdDk6KSa5hy6lTWmgqV1IacTPTVgBHmReJZhrwMClDAzuFCGq37yHQ,euw1,europe
7miaEjXEMI77aDMqthie3h6DbGsQFcC2IxAQnIg_0uf_eamb7Q1b7Jq5ozULhUw2XhxpIuHP7Mzmcw,euw1,europe
46dHYSFkQBwLOyyN6x5Kc73u-5-gD5nEAuv32mfOdoHc-_TpdVvomg-nfxr5Yc-Geh2L9vNHAahX-w,vn2,sea
LCdrklirdoycQoD179I63rYOVyRQZACO0mue4dzLvgcyk92G2Q2WlIkccb7j6zG0sXmHXdIZ3ViQbA,kr,asia
udes-dty8m6hjxyGSDrhNIHE5bPnT1IjrXCN8XIIGcUTlq7C9UnzYol7kjgINS0Mc1pMoCWuRViVyQ,na1,americas
fdrHeF_SYWvHGYeEFk1LbgEYNcBf5NfsYIa3XXAD-q1Xd7-HnE0U6-KcIYVfghlUHiaCFJKOXgho9Q,vn2,sea
ajRT6rRzeCc9rN1cdev3G9ZAB3wll-RK9Xr7HNAeYyu549b377EAsF6iwbj5_RDnl8M7s6r_RlRYAg,kr,asia
dgK7bJNghV-1i2e6GwuORH1oDgYbdXP_chihYl6qz7zIdzKDF8VYRvA6s4wsyuwfzLqEE7YaxkWwoA,kr,asia
VrVtxq8DFlLCSLi_uYcqhkfwIyBHtf1X_vOJq8dN-0xdb6A9ZQorZmfkOw-kTWGKpuzfUdQM883pIg,na1,americas
p6-wWguVEPHindo8EOOJ8HKkUIGfQGX-I_Tk5JTxc5RdZ-5dC_yEmIDR9OFdhOFVHHTa9Kt46HrI0w,euw1,europe
3GgC6NezUAopqJShKAbe28ipBftzjIcqQDspF4WS8rmHP0IdeK9Pided9V6RPceFR5TZtivBf_iBsg,kr,asia
Ys2OAB6D3y_tQdRSUaWKPM4nTAZrjYb5x0NPVXuchvk5WW5YfyKebp-iEn58Pb1-f_s-as1uozXIEg,kr,asia
ztr1gHvXd5HtIq5cE1xlSetroNKFCzqNg3MjbpHN6C4tsJroN_6IeMtvlFKvI9uilxE0WK7cNaGdTg,na1,americas
K03yo0R-JcTw77nB-n1ti4xMgtBgrXaAAdjvrYb2pyiceJin8MTtHb9lX2EFxb2DtmzviiTnDzH69w,kr,asia
XU2A1Kv00g9pCDEMFohfj2uHP6UdbulQDYPcVCkLj2tfQ-MqApsxxdzhjKXKj7MVBJtC_SVqHG5XOA,kr,asia
nbIJuTVV5-9cEXlPd7fnfMZwP7Aj5Gw0Y52dYZ1zzsVg36PjWyC616SJqa_d2fD-9wSJQIDwGkra6Q,na1,americas
vyY1OqWPvpCwaam_5SOVWJ4kJu6U6_X8n9LNBlxRie5FpBslmfwh5omL9K_5FjYLaRX0uPY8HjpNkQ,kr,asia
JXVrxrvFyf5n4sbSj0hZcWS39sYJacr10meQ3pxLAGocWxaXbczx9f-MO-1OwEghzb4oHp4hDyYZjA,na1,americas
38ughvzK7ncz-m2j4wWk58RWtRboaNNIlOCc5cr9uoASm7PKfyfnxBRtwHJpsVspOV6v9_iF9Kajng,na1,americas
4VlQox20Xo6Idh4X7e04gyHhHQphUR4Q0OfJ9sKY3s8_ouynzo3yYCuaEKRsCcGd0vrEGSkT0Bp98w,kr,asia
QYaRLUix5Qgi_qhPPWu1Hn5-xcjXdrWmL03dLaE17qn3nD8jaCUo_lq_l_XMVjwYGpPqG3g4hfhA9g,euw1,europe
LbZtYQyKwAdOO0LSJHccEY90kifVVtWvTfNoLh6mzhmBA25wikuRBZGSfjTwgC5pQc0O0rKsNHJfyA,na1,americas
TH7FHpna4quxlM1SlhM6x-Ex0XRT36SNDCVdsA_8OqwKeDtlgXID-ww5C1h4b_U60W39L66WBRu0IQ,na1,americas
FXsLXsSwAgISSGV1uMJMckt-uk4n6ntjvt2xOvN7VNHFyXivgksR58KqaXEmDC0RC-2iq0CayAvRrA,na1,americas
jif2O8fpt9gJn9MS5pSHAo8WIlZXy4FcVENMh5HgafTjLDUnFqndp0Vxibw4p-TOlv1u0bwKzYlUBQ,vn2,sea
2qmgWT97nLkWHIlhsFUShXGupb3uHgkdUxdWMqxVLVYcoeo2pA05iE69rZy5OWaoGS2qJ8CmdC3EVw,na1,americas
yrOevsXBa297sX1KL7181GesTzgqKkrfGpdfVjeF-IRdqiP9xqz-IghVi6WyA6i4ijaYFN9gHdS4Jg,vn2,sea
Hz9nVGjb_B1Xu39oW2udgGuuVClK2zA3kGFnRCTeM-za1Gzio5yYjmmBvsHVuieP06dZ9OUBM2gSmw,vn2,sea
DYbC9ZdEyDdWTha0iDz7NIIoMXtj-eyMZWcJf9bqVAtI-1k0OXLx6NuBfVbP8dovY-C556T7sj475g,na1,americas
_bpEOQ6esT98CWwTTC159ChfdpSh3fnM3aXVNn5TGbQ6N7LhlsFUSspSEOG6U-qBQx7ZmlG6tb-Cew,na1,americas
dbghP18mlGZ58w78oH8SbhFUqJG1-gF38rEQ1FeV6ssEzmFTI1-5c7SwXJP9VDZThrl1a8TKEoZ8OQ,euw1,europe
2j4XF_lCowK-wH5AkwwDLCytvfH6z9p4GpY_YagVvvGFhv91ge7E3DsirYy9g36o_gpwtCzKJoy7dg,vn2,sea
vQG9MzDvVSWpWDnEuGczJBboeE3w3bTZVGw09BcbQrSdLZsI5Xj0bsFArDq0zX53QU9Mx8Jqco0lgQ,na1,americas
kCrowjqAafxlOqdYz2NOoI_xwXpySLPWTFe81LdlxpEAz5sAZszUVB7n0JQJ0aFNlb_sfuMlv98D6Q,vn2,sea
GEj8e9Gktkmuy3NvUxrVCFtEQ_2EMheCZguBLr4qn8a7e-PhYy869lJiAZTcuExkEFAD46_IkVr2bA,euw1,europe
QlzZ-hcjJfDz4SLpMHOCWKmrErz78w4Rgk64U8MithzrAzAoon_6VG8PbsJoE3TEcYuI_LmxbTIHOg,kr,asia
8lfzi_Cpk5-Uv2vTSHY2sOa_kuqxFIbdvug1UzsPL4kJ947nxMKmNfPUtA8XLg8X4EdeWXOmmJu9lw,euw1,europe
42tlE5QfGgbS1gghLG89zm48E3Z1BifgOwRi90UUbR5Mu_zaXcQ4GgIo5hMV3SWET-yZPlZvgVdOIQ,na1,americas
BnWvSq811allvyABo9qroA4AJKW4OLoEWehr7qDGwQTzqH36ll8Zap34-4Gsnv9KR3eO7VHQQfQAxw,kr,asia
rRWs-NA85grDA-x7mO9S6MCrz7kgdxOBbnmUfNhsgTQTAH_YudbmI3fFUdmPxXgUAN45wMF7mozehw,na1,americas
xGjv-6jo5CYiSsMik2azQn8qT2EFwLmM9g39SHurwBdgrCBCgL45nKyvrTDv5gvrNadXSqSf2a5qwA,vn2,sea
NAwtyD-6uGcdJB1Y-BG0ZbvWIhGLOCt307ZeZkbfhdJ2X88LoODrCZhsEl9OF3Nwpaad0X22GLfFBQ,na1,americas
A5ykuAhOnCObrKDislGxwW1jb09RkvXUDvIWTPG7wsA0wetiPWR71ICngcO0onDrDOBsPPZplN-yuQ,kr,asia
5FoYB1n_mx_70_3yft04PO9BB70kJlQDVikQUox-0oHdOa8SWEKDSRJu6IiZ_FYVc1CORdCWluR5ig,na1,americas
LrXT_iFzrPfxcre6z4mzQ3pEq7A0f_V_ng411pLIkTDQ1p_MLlRPOLIq9LjP3QyUD3-RYO-bFJB7LA,vn2,sea
Akp0JItWOerEl9UnRi5n2-m2XNkI1jaqt1lFm-GN2O9d--8wYZKEUddsYYzSokz8U0PLeHDgI1dfgw,na1,americas
_OswxyS9W8WdZT0n8EE2Z_GdZgbhSoW2IevqVzn7GQyZUVDReCPP1F4_9DO3jqsCH6enSf4LcDKyVA,kr,asia
2sJyu4Vb7JWmo3ywahLnejeI-tahFrMpC-o234sSKdxxSYC73UYeKu0MsgyeJvxnctG4v0zi_q1Z_g,vn2,sea
cvPMCc2BJiJ80uVns13xv5xzCgdA8_HF6CGNOHOukWIJFKqEj1-bag9ZWSLQ4_a_xj7HXX4Wsxejhg,euw1,europe
kBhhMGT0z7TAr1KHQFsO3cJammEQa3m81i8IdxopxSF3L6fCgF1SBzhexb7EH-9NBMXuEN9qlpiibg,kr,asia
Vh3IsyCkOeZdCg5_3YCCH2AIW-FwvMyoMGZqfzEIev8k1_8vRZ8RVK9vzrmGrhDk-V4zQF2RLMzqsg,euw1,europe
KGtYqeUXi9o8dm49uUUe6EvqWDIWa5WxcEkvi-ck3zXLxB1iMErsHPqQDAYCt_Un5CxHXtzwIrypJA,euw1,europe
WiwNwOyUDflYiaocmATMm-VgEYiq1_EvI-4pYFUlizigJaRgkWRwGT9MSVYHpTe9FzxfHSHS-owlMg,na1,americas
gGW48wqx4RwYZoRPasyuTPmDFLQtYwRBlLI92-dvW-5LF2mGeOigUh-cb2Ix7vYZLQR-V5R0q_JMHA,na1,americas
wwBe2IFGedQA_1uoFrzQ-C0sQxHKr5hlDemXWOg8PE6IgWrCB5eEQuZ0WxKpNUk2Sruh2yQGTj_LqQ,vn2,sea
wUwyFO8BH7IFHqZrGcgl3JVKRDzjn2-j4SioEXFTAjlJqUfWX3RsAS0gCMMgSB-yceUmD5vR4tKHnA,euw1,europe
66KtF3SWYas9wGADxUW22bHLCBtbB-VjS8Fmik8T9XR_kxx_w4CW1ZAl0MdJ1MeC8TEQpIVdRVsTng,na1,americas
7YtLZd9Dzw_LvdrRfXEQZd77jEQSVz60cg3-hx9KbsBVwH-pkYp5eLQFJaRlCMWuzQfhDYuRD6KpgQ,na1,americas
O3FU61PbY448fWR6_SS39lc-0wLsJbrr2maYzn4j2n40-8dwj8LYjfWQ-hPCA2kZU6TFjJKxVVBw8A,vn2,sea
uhSP0LYOjBYo93Xi3Jo7m_BgdA1omd_v5jQIQI_5uNrcMsfg5wegWNZiw1ECSHCxDDknwt0patoNcA,na1,americas
r9QCnyY_Es8Egf7GR8F5hO_zFcA0tiWVtQySwTVAQmEEcriwyTR1x39x1mPnMRipdayrEIq20gfUuA,vn2,sea
8gredMhDI2HJuhGQdNQyjw9eorv8Xm6kbNTUeZyH89-sj9wkZT4YnzMTjrksvSxvBiSa97AKfxJ2Cw,euw1,europe
czXxAZPlo3bvD1Y3C0VOsl72K6qZIcMz1slNxGOC72Na7w7ku8H3gSOq71f_j3VNEbq1XdL3z3KcHA,vn2,sea
EdbaztCi2Hh4px9NsY2KROWiqEj19sTg9t-yS18eJb-lYp79cX70-0TFJ5aL8zLw7Wii4ALzCd8FYQ,kr,asia
TpcqAyBDcMQqCoNmG06ys59Ax2co_1kofJwQnnhYuIO9zESSTmb825DAdQZw6G6Lg78cGDKrv8Xokg,vn2,sea
r1qv9VuoqxDLw8vWpk5JvysSic6F4Rhzb6uxDrqQP4Y_V5PL3tQOQW8NpDs5JzQi0EyhYvxHxUDD8w,kr,asia
_CDrnO7YpbPCvnRiTzsdzplM47MT4wRZCTkDaEgOE6TyF31T9uE4nYY61YI1ztmZhOAC0ugxhg-ggA,vn2,sea
0GuA5OPP988vbZgRTPlh-ZzSiiz0XchKEx1McGJoQfvO6wVBmoxTiMe4Dj8MZiVOiMX172xXq7iQdA,vn2,sea
KvJOnxFy0vL92oT4AnbFO3wIW0j69DhXfDivuWeUPyVm5PPzO84kzvfNQHcza7-b-y19q7y2oNY_Zg,euw1,europe
M5-PbrkFY8H5Aw7Vl1PXptF_zP3BmclBDCI7jZNf7zNN4d9w6Oz3nmsyxtV7NAlGmj0ATSwfsCNkWA,na1,americas
SZnWsJthDyyPGPqwwUDdbfEl0pmiBPS2c6X3CUhOg1JmH0IcMwQJPUYwQp0an42xAhKodDIHEsMYAw,na1,americas
ridJjw0ZymHZ8tGNDeZG_ro1qYV6AmXRP4kcAL8YvomTvNyhjRPJ7bAbBUM1FWtZCMWUqSSFWIw66A,vn2,sea
u66oBxmAn-DUONC7pi16m57UnLk-Q8iler-3rcWvxBVrI7KdWXeuJ1-WvKjOt5EIjdQ5BEeh3w-n1w,na1,americas
X0HnY7ZrU1adC1kTO-iZGVTjlZcat-eIlXK48PbxF9MQ54BuOtYFFB4kWmsdv4FCsCUZI_KVU_TUUw,euw1,europe
-WNKx5iEOGEY32E6xCW9acNRrY-rFYU_CG5ZfHEP8lf-UbT8Gaoqo8ZJ-xeduiG2sZnYGwGFdF-Giw,kr,asia
5MjgGJYd0H25RezB-ty9rnO-CDD6sZcrE4vv1397jMS43Ouo_CwUkA7atTBE0NQIZFjqmJuARBQRZw,euw1,europe
8BsYhkwGskblwFaTliGr58MY3O1eg-W9ti1fdUXft9rOqe2Zfg7LYlbPT6_VbPOH71-ULuQhNxpOvg,euw1,europe
1P7ewT29fU6CqWrHSXf10q0DZQOZEse4H52QJ0eqR5idaXFBgVEOVnl7nodlOMimqC5Tfyv8Q_VbAw,euw1,europe
qruSOeOvDqqjsbRIi5sE1c_LUMqzjDdWKLhRAy1rcIaLR220Aj3K0NLz4-RIKU19QQ2gSJ_OCCVsCA,euw1,europe
9GE4krnRWTOftiH3S39f1F2QC7Ne6ukUvcvor-POMC0PGuGfjAvORwlI1ES2vhTTIMdwwI-ShHchKw,kr,asia
BX1ziUGU-6PXCyF2Ge07tTYS31vdgVK00ADH-balsTYHTvDpnRhtYLXw7gkoxsXnEriiYfoCP65qWw,na1,americas
WSPAUHpC_Y6X2GKcW-QPrEUA_zp89QZym_AuMPQ2PrMhv3BEeda0XDn26LKtDMHpQgmFhX8d5PWBdA,vn2,sea
z-ZhsE2ewTMG2UZ6CpTY_EtSM8sfGx2RpcS6F-K4eYYiGzwJG4RnfQFPVy6KxO-rCk9C9_2QG8pZRg,euw1,europe
_i7ZFRZKCOkEi1-S7bycwVynuFac9NyFhqoU3--jyI2H0bm9YqMfbmwDUb4VG9fOuuHCtw_xCy-G8A,vn2,sea
EYtEkkhEcbN-oYujUadZWz911rcYG7FlmFMGgV6GeAWqqMCFCN96Gd3WqKkVnRuBshwV40QtlpsZww,na1,americas
G27bxC0AuRrOzqAS0S8U5rLuguBec283pAGZVUWPEwtX5xB_eGwLNBHQhLVRfdxxVqvuIGshpISbcg,euw1,europe
CDfXXsC_vDnM95Sa6RIa4Lf5K_vgn6ceziJEDgnLxG5aTI0vkaPNwMQ5_-gfNxgB172qQWlbMVjt_w,euw1,europe
tbvjgB0RuzurcLRSLuSWYWang4G1fPzktsEvWuXAUyDumFke2fZaympn8jLveQB8pU0-ihb0OCCWWw,euw1,europe
yMLdmN1c8HpiZlwauCv5wR3OKsU8Fh7S2PUHLtzHMAdiVK8dm6W-hm0tMrhWmCYImrbR_zCbbkTjKA,vn2,sea
X3kHfPT1GDG1bycTJmTX8Eu-amCS8H9Da3PnO5K3DnviW_pKE0JIBGiks6_enxrFyphdYPsQx4BGeA,vn2,sea
P1-CcgkyTlygII5kgEggekHU0kr7_taxY-liIdy_7Xy2XA094jzsSAoBJSK7WwqSsTOWlqoa5lIRIg,na1,americas
_wR0wDTjw0Wf5v9_eQCWz7Fy-UUx3n8Qgb73m43ZuEeyOwom9J3G7Alj8DGE6g0WRW_HuZIi3z3VwQ,kr,asia
tpLIwf-ZzUTiLdCKvATVoIPjzUJ3pEB_3xo2bMRNFVpB9Wetz_XqxYAlVvbjZD-ooLFMAfC4gNio-g,euw1,europe
eQLS3fseBGrhv4R7oiX-9vB5BJ3WmXJZuj87GzkcZ4U7p4-Z4hhT-aJkeqAL9LOlXCro7fNxb8TY1w,euw1,europe
kn34KG-FwTH3Ghgs852dHtVQk0GEUs2_7rY35m7VB_IPDYSKhzeLrdycB4y4nHeHF18rMDoB1gE7lA,na1,americas
HYgHz0bMDbgw2kCxs70ekmUG0sbHTvk0SX-lfQHUjuUFfXvUfF7vpSKJ8Kz00cMpL_g6_l_cemAh9g,euw1,europe
R2bHvc6MHjE8Apt8vNAHnXJnWgvDMUkhUgV4a1GVyOdwYtwXzyNLMOnfrRd-QkhjnNR0v_EeJR5Prg,euw1,europe
HTj9g8FU2jmlq1Z8Bclmbb6HHT4s6llCHD3tTbhSGKwPt3iC7wtifemqbW-eTH-GKhmGgFeHztJ2yA,kr,asia
ShO6-BwJiQ7kdfw_DPxtX50pVI0HrFVcXtWKv7edQxEpUG8QGAr7iJCtMTHWAyPVH-uE5S-PeYl27g,vn2,sea
1bp9kqUAEi8iekO56IyDEhsr3VS4Hk6nvnYaOJ4eY-cKUezipP5ruGhyPARlP8m3BNRq3YAwdAKU0Q,vn2,sea
lmLrqfsvcr0ywmwpDYDmkTzjz16XCDFhSaTSrB3n5uEzGlQ70o7uOEW5yEgGMRPEAyuaZLZkPZyP7A,na1,americas
5gtVyFbx-niRSgR1-Zjf5LCa0dKlAN1YiYOQpzUGuL9iggT5VUWGY7PDde94vRJg9hjGxWBEBW6AeA,vn2,sea
7QI_7NKE2JowRG1I6znwGxuZpqtywlWSBYr8xwRyGZ-rT43U2sh2DWtCRZOlt0PL02tGGOaQAS_MVA,kr,asia
H80JEqu43JeQcbPr2zH2BHLYw_6ErzTZmSbKZgXQZEG1E9pInpQ3PzRRHNVLGlxkioqJrxzrN0rzbw,vn2,sea
y4K8Vy5Q56LMCrTEnsNS3SJknp6G4a6NmqTzXuCBB6yPqaijfZpbE46uDbgtXCzj93pBjgONL3mQIw,na1,americas
boDPaKwH9t62bxVgxXQGZUOO_zE-rapEbHGN76k2oCJupRMOU680UxuCbOh8z9vypFRcuYcL6-WFug,na1,americas
rZb75otTKYI0H03L7_bcka5FqH7pR-Z-j-TeNpvjVQ9IoX79wJU_1DiHvrg-X80FAHIeuiEfAxgdZw,na1,americas
qjViyJK_Z_7xueXpgD1q8cLWVZuopszYomEuf9-py70C1YtJB1igumGi34f7ao_mAQbBsaGSUr_IqA,na1,americas
3V7UEUn-eKgJ0VtV_27_KCN_KWUWcDIFmTEX82Dk7TRdti94Q16lQ1CzlJGeuBqJvxca0UJkdfPAyg,vn2,sea
_7L-wQvwlQkMK7w7V3coEnLKHbTDRZo_4Dkrd5UOwdDgJjNyj4c3gGP-vB3TpVZB8yYGYwPohZ7lHA,na1,americas
JbI5DSGYY43lOlDxRl68wBcT53zKSBKljhjziyGzNAM6ldV9pcWeZ7p7D9Ce7YHYsJrtFv03eMfGqw,kr,asia
3bhMpN_OwFmmzuPuQBPsne5ZdnKaO6p6WODxIMAlWI06LWYYi7iJql3bLUAV3JtmfHZlNbaTvx243w,kr,asia
dWykEbTWVQVitflAJDpjahzg1IMZ_pAizwCqehZULTMUWLuFOJ51XVRWGErtxPlfLT1X23YRTJkRHA,na1,americas
